,word,pola,극성
6212,장차/MAG,0.303670710732,N
6213,해외지점/NNG,0.411065756426,N
6214,투자자금/NNG;유입/NNG;감소/NNG,0.410916209941,N
6215,체감/NNG;경기/NNG;상승/NNG,0.3614444567,N
6216,가동률/NNG,0.637089636563,N
6217,제조업/NNG,0.57603623108,N
6218,금리/NNG;인상/NNG;대차대조표/NNG;축소/NNG,0.450602768794,N
6219,업종별/NNG,0.618848661995,N
6220,경제/NNG;여건/NNG;양호/NNG,0.387869092007,N
6221,cd/NNG;금리/NNG;인상/NNG,0.349684000592,N
6222,자금/NNG;조달/NNG;유동성/NNG;위험/NNG,0.439046770471,N
6223,기대/NNG;해소/NNG,0.387712173545,N
6224,인상기/NNG,0.555533154828,N
6225,손바뀜/NNG,0.406453423041,N
6226,조한/NNG,0.419842237828,N
6227,국제/NNG;국가/NNG;신용등급/NNG;상향/NNG,0.417433716661,N
6228,스왑레이트/NNG;플러스/NNG,0.444979908522,N
6229,이자/NNG;상환/NNG;부담/NNG;증가/NNG,0.4217766315,N
6230,변동성/NNG;축소/NNG,0.370100444564,N
6231,도급/NNG,0.389623355638,N
6232,산출량/NNG,0.347456024732,N
6233,불편/NNG,0.348051049356,N
6234,선행/NNG;지표/NNG;수주/NNG;증가/NNG,0.300666595151,N
6235,논의/NNG,0.565466443386,N
6236,전망/NNG;경기/NNG;부진/NNG,0.359279318043,N
6237,목적/NNG,0.419565768156,N
6238,내외/NNG;금리/NNG;역전/NNG;우려/NNG,0.415657085063,N
6239,하락/NNG;조짐/NNG,0.425205796805,N
6240,금리/NNG;반영/NNG;상승/NNG,0.384073903808,N
6241,국제/NNG;유가/NNG;지정학/NNG;위험/NNG,0.402408430962,N
6242,정책/NNG;모기지/NNG;확대/NNG,0.454861683537,N
6243,거리/NNG,0.411089666255,N
6244,많이/MAG;금리/NNG;상승/NNG,0.364231813732,N
6245,전망/NNG;통화정책/NNG;완화/NNG,0.379778272624,N
6246,경제/NNG;성장률/NNG;악화/NNG,0.402000361527,N
6247,기대/NNG;개선/NNG,0.427961319733,N
6248,주택시장/NNG;부진/NNG,0.318506199415,N
6249,지장/NNG,0.404068809618,N
6250,성위/NNG,0.388189304429,N
6251,글로벌/NNG;인플레이션/NNG;압력/NNG;증대/NNG,0.336454342192,N
6252,실거래/NNG,0.345948942951,N
6253,기업/NNG;신용등급/NNG;상향/NNG,0.414849630734,N
6254,들어온/VV,0.434775649349,N
6255,세계/NNG;경제/NNG;개선/NNG,0.424236236182,N
6256,지출비중/NNG,0.185078676365,N
6257,성공급/NNG,0.424462916087,N
6258,자본/NNG;유출/NNG;확대/NNG,0.449686709898,N
6259,금융시장/NNG;불안/NNG,0.482080009956,N
6260,발행/NNG;수요/NNG;증가/NNG,0.309326124273,N
6261,결제비중/NNG,0.441174060825,N
6262,전망/NNG;경계/NNG,0.382572140074,N
6263,나오/VV,0.374762503445,N
6264,불안사태/NNG,0.381345255937,N
6265,대출/NNG;제한적/VAX,0.448273826118,N
6266,이해력/NNG,0.435425119927,N
6267,실적/NNG;미흡/NNG,0.404959866816,N
6268,휘발유/NNG;수요/NNG;증가/NNG,0.343790104843,N
6269,퍼진/VV,0.377888801095,N
6270,계심/NNG,0.404480406064,N
6271,밑돌/VV,0.421651223072,N
6272,규제/NNG,0.562485218867,N
6273,생산/NNG;부진/NNG,0.352619432903,N
6274,선진국/NNG;경기/NNG;회복/NNG,0.402744226327,N
6275,보유비율/NNG,0.388272291653,N
6276,구속/NNG,0.435984479779,N
6277,부동자금/NNG,0.373936551167,N
6279,투자/NNG;소비/NNG;증가/NNG,0.419804786382,N
6280,적기/NNG,0.377337774869,N
6281,공업/NNG,0.606143845791,N
6282,합성/NNG,0.424392408224,N
6283,은행/NNG;대출/NNG;금리/NNG;상승/NNG,0.396422533174,N
6284,언하/NNG,0.369689634387,N
6285,바이/NNG,0.38929447381,N
6286,투자/NNG;한도/NNG;확대/NNG,0.384428802812,N
6287,주택/NNG;판매가격/NNG;증가/NNG,0.392376581715,N
6288,낙후/NNG,0.428643062281,N
6289,민관/NNG,0.462044431062,N
6290,예상/NNG;유가상승/NNG,0.202750733659,N
6291,기중/NNG,0.390975612458,N
6292,금리/NNG;급등/NNG;하락/NNG,0.389639782344,N
6293,물가/NNG;경기/NNG;상승/NNG,0.371385236207,N
6294,유동성/NNG;증가/NNG,0.379344998306,N
6296,파업/NNG,0.435762890615,N
6297,퍼블릭/NNG,0.169414426269,N
6298,부진/NNG;신용위험/NNG,0.451023311073,N
6299,도입계획/NNG,0.416806370359,N
6300,순이자마진/NNG;축소/NNG,0.355461108666,N
6301,투매/NNG,0.400229784783,N
6302,금리/NNG;상승/NNG;부담/NNG,0.415038388107,N
6303,제조업/NNG;부진/NNG,0.432743371823,N
6304,금융감독당국/NNG,0.504182318251,N
6305,금융시장/NNG;잠재/NNG;위험/NNG,0.415126482846,N
6306,예상/NNG;국제/NNG;유가/NNG;상승/NNG,0.381154335798,N
6307,당분간/MAG;물가/NNG;안정/NNG,0.366384727327,N
6308,흑자/NNG;무역/NNG;흑자/NNG,0.429175790014,N
6309,잠재/NNG;위험/NNG;확대/NNG,0.444675917855,N
6310,주택/NNG;경기/NNG;하락/NNG,0.409442306587,N
6311,하락/NNG;지방/NNG;상승/NNG,0.478614027082,N
6312,물가/NNG;임금/NNG;상승/NNG,0.385675041343,N
6313,명시/NNG,0.419973360546,N
6314,유대/NNG,0.405994208444,N
6315,질도/NNG,0.294156175832,N
6316,신흥국/NNG;경제/NNG;부정적/VAX,0.430700609201,N
6317,발행월/NNG,0.416911407752,N
6318,소비/NNG;완만/NNG;회복/NNG,0.371301149988,N
6319,인하/NNG;영향/NNG;하락/NNG,0.410393564788,N
6320,투자/NNG;주춤/NNG,0.416422469035,N
6321,가계/NNG;부채/NNG;안정/NNG,0.378202505344,N
6322,외국인/NNG;채권/NNG;매수/NNG;확대/NNG,0.402474456749,N
6323,콜시장/NNG,0.424336011555,N
6324,내수/NNG;회복/NNG,0.283976974365,N
6325,상환능력/NNG;악화/NNG,0.448002763699,N
6326,건전성/NNG;악영향/NNG,0.453909040751,N
6327,갭투자/NNG,0.434038215491,N
6328,소매/NNG,0.560291565961,N
6329,금리/NNG;인상/NNG;효과/NNG;상쇄/NNG,0.438306552306,N
6330,여유자금/NNG,0.510706493757,N
6332,바라보/VV,0.35311288846,N
6333,둔화/NNG;가속/NNG,0.421697598549,N
6334,신용등급/NNG;강등/NNG,0.380709990725,N
6335,가계/NNG;대출/NNG;증가/NNG;확대/NNG,0.383336854546,N
6336,부도율/NNG;상승/NNG,0.334506121078,N
6337,금리/NNG;인상/NNG;전망/NNG;상승/NNG,0.353702601191,N
6338,거품/NNG;터지/VV,0.384323859842,N
6339,도민/NNG,0.373536838322,N
6340,가격/NNG;완만/NNG;상승/NNG,0.32784117943,N
6341,급감/NNG,0.406125922604,N
6342,세계/NNG;금융/NNG;불안/NNG,0.608258793633,N
6343,crs/NNG;금리/NNG;하락/NNG,0.4394883767,N
6344,수지/NNG;악화/NNG,0.402453512915,N
6345,소득/NNG;증가/NNG,0.422529152695,N
6346,하락/NNG;디플레이션/NNG;우려/NNG,0.357215432128,N
6347,하향/NNG;위험/NNG,0.365491825923,N
6348,억제/NNG;한계/NNG,0.461744954459,N
6349,아예/MAG,0.39946827084,N
6350,절하/NNG;압력/NNG,0.394823500072,N
6351,자산/NNG;건전성/NNG;약화/NNG,0.450644935087,N
6352,감원/NNG,0.43456846537,N
6353,절하/NNG;불안/NNG,0.420980631385,N
6354,경제/NNG;불안/NNG;우려/NNG,0.375738207526,N
6355,자금/NNG;유출/NNG;우려/NNG,0.39633023985,N
6356,채권형/NNG,0.419679084739,N
6357,고온/NNG,0.433776710132,N
6358,현지/NNG,0.460230955936,N
6359,재고/NNG;확충/NNG,0.382144715604,N
6361,담보인정비율/NNG,0.4652959202,N
6362,약화/NNG;저성장/NNG,0.391196883717,N
6363,불확실성/NNG;금리/NNG;인하/NNG,0.357893957531,N
6364,건전/NNG,0.395884313399,N
6365,원화/NNG;절상/NNG;압력/NNG;완화/NNG,0.563658338345,N
6366,급히/MAG,0.424651762333,N
6367,흡한/NNG,0.43198811735,N
6368,미국발/NNG,0.409910980314,N
6369,구제금융/NNG,0.382098643071,N
6370,cds/NNG;프리미엄/NNG;하락/NNG,0.38545202774,N
6371,선택/NNG,0.473824243782,N
6372,못지않/VA,0.359304712451,N
6373,물어야/VV,0.664324070457,N
6374,내수/NNG;둔화/NNG;경기/NNG;회복/NNG,0.50325834346,N
6375,탈출/NNG,0.362762168093,N
6377,떠났/VV,0.417678710088,N
6378,하회/NNG,0.554652442633,N
6379,견실/NNG;상승/NNG,0.246608196099,N
6380,흡수/NNG;못하/VX,0.368154228674,N
6381,fed/NNG;양적완화/NNG;종료/NNG,0.453647379966,N
6382,경기/NNG;확장/NNG,0.434855154541,N
6383,가계/NNG;금리/NNG;부담/NNG,0.469388884281,N
6384,사뭇/MAG,0.414958609459,N
6385,전망/NNG;원화/NNG;강세/NNG,0.472972952996,N
6386,현금성자산/NNG,0.399822213735,N
6387,하락/NNG;물가/NNG;상승/NNG;위험/NNG,0.445725390223,N
6388,가져갈/VV,0.420198724186,N
6389,세계/NNG;경기/NNG;부진/NNG,0.665593256134,N
6390,소비/NNG;투자/NNG;제약/NNG,0.433002842909,N
6392,현황평가/NNG,0.441115989409,N
6393,발행/NNG;증가/NNG;시장/NNG;금리/NNG;상승/NNG,0.471730924411,N
6394,순유출/NNG,0.58627451519,N
6395,첨예/NNG,0.375111815659,N
6396,국채/NNG;안전자산/NNG;선호/NNG,0.419876552807,N
6397,터도/VV,0.419541228098,N
6399,기법/NNG,0.427996737773,N
6400,국민주택기금/NNG,0.419043856406,N
6401,부동산/NNG;가격/NNG;하락/NNG,0.355626485709,N
6402,공통분모/NNG,0.44743481635,N
6403,통화/NNG;긴축/NNG,0.412383638116,N
6404,락과/NNG,0.354257359256,N
6405,회사채/NNG;투자/NNG;수요/NNG;위축/NNG,0.247843547304,N
6406,태가/NNG,0.360256188125,N
6407,보여야/VV,0.411585589657,N
6408,억눌려/VV,0.503223808449,N
6409,분할/NNG,0.465385620144,N
6410,외화예금/NNG,0.627462798803,N
6411,금리/NNG;최저/NNG,0.381188227916,N
6412,해외/NNG;경제/NNG;불확실성/NNG,0.407437919492,N
6413,차입/NNG;금리/NNG;상승/NNG,0.43851739633,N
6414,부족자금/NNG,0.414974654515,N
6415,물가/NNG;당분간/MAG;안정/NNG,0.417001152786,N
6416,투자/NNG;급감/NNG,0.409308929777,N
6417,디레/NNG,0.428325258652,N
6418,투자/NNG;감소/NNG;성장/NNG,0.439884801279,N
6419,불용/NNG,0.395934929202,N
6420,평년/NNG,0.420919188422,N
6421,상대방/NNG,0.754021581263,N
6422,된다면서/XSV,0.580515505014,N
6423,말기/NNG,0.40898758762,N
6424,오랫동안/NNG,0.42837508095,N
6425,가계/NNG;저축률/NNG;하락/NNG,0.340761673808,N
6426,단기/NNG;국채/NNG;금리/NNG;하락/NNG,0.398747153205,N
6427,양호/NNG;경기/NNG;침체/NNG,0.695363607365,N
6428,선진국/NNG;경기/NNG;둔화/NNG,0.430097019323,N
6430,미회/NNG,0.434294430365,N
6431,유출/NNG;우려/NNG;완화/NNG,0.419379103433,N
6432,중저가/NNG,0.412591950839,N
6433,주식거래량/NNG,0.364464822704,N
6434,받으/VV,0.392761787143,N
6436,지표/NNG;악화/NNG,0.329295050609,N
6437,회복/NNG;상승/NNG,0.248040804544,N
6438,낙관론/NNG,0.377199527388,N
6439,강하/VV,0.41865230562,N
6440,하락/NNG;증가/NNG,0.422976261135,N
6441,유로존/NNG;디플레이션/NNG;우려/NNG,0.433182352754,N
6442,중소기업/NNG;대출/NNG;부실/NNG,0.408761263286,N
6444,금리/NNG;인상/NNG;충격/NNG;완화/NNG,0.468579045589,N
6445,위기/NNG;확산/NNG;우려/NNG,0.426783517316,N
6446,금융시장/NNG;변동성/NNG;완화/NNG,0.405668857248,N
6447,매물/NNG,0.416154364311,N
6448,금리/NNG;조정/NNG;금리/NNG;인상/NNG,0.575026322604,N
6449,감하/VV,0.389558969239,N
6450,만전/NNG,0.360235723507,N
6451,재정/NNG;위험/NNG,0.415865372492,N
6452,정시/NNG,0.423928746517,N
6453,cd/NNG;금리/NNG;상회/NNG,0.403755500357,N
6454,신흥국/NNG;통화/NNG;강세/NNG;약세/NNG,0.358076538846,N
6455,수출입/NNG;증가/NNG,0.458446479528,N
6456,고정자산/NNG,0.414668031736,N
6457,정정불안/NNG,0.481150136593,N
6458,별한/VA,0.423438599406,N
6459,신중/NNG,0.491597522415,N
6460,초단/NNG,0.405031266607,N
6461,경기/NNG;둔화/NNG;우려/NNG;확산/NNG,0.346652140786,N
6462,침체국면/NNG;벗어나/VV;어렵/VA,0.340052618434,N
6463,금리/NNG;부담/NNG,0.41448029834,N
6464,퇴출/NNG,0.371013264367,N
6465,경제/NNG;최악/NNG;벗어나/VV,0.469387211418,N
6466,대미/NNG;수출/NNG;증가/NNG,0.416313041363,N
6467,곡물/NNG;가격/NNG;하락/NNG,0.434720726081,N
6468,재고/NNG;증가/NNG,0.373225752095,N
6469,향상/NNG,0.360026218886,N
6470,상호/MAG,0.44046213711,N
6472,자자/NNG,0.450629603016,N
6473,도로/NNG,0.355253068291,N
6474,농축수산물/NNG;가격/NNG;하락/NNG,0.367546586558,N
6475,신용위기/NNG,0.417479520056,N
6476,완화/NNG;개선/NNG,0.189922790855,N
6477,외화/NNG;유동성/NNG;확보/NNG,0.46506960928,N
6478,건설/NNG;감소/NNG,0.438029802491,N
6479,자산/NNG;부실/NNG,0.412779785314,N
6480,기능/NNG,0.571126992897,N
6481,고용자수/NNG,0.556091248658,N
6482,가져가/VV,0.45400895389,N
6485,적립/NNG,0.365735178943,N
6486,순서/NNG,0.442920974855,N
6487,유하/VA,0.418239197179,N
6488,부진/NNG;부정적/VAX,0.452676934018,N
6489,자본/NNG;한계/NNG,0.47503624355,N
6490,자율적/VAX,0.412675903824,N
6491,금리/NNG;인상/NNG;환율/NNG;하락/NNG,0.422922362938,N
6492,금융시스템/NNG;위험/NNG,0.326222135717,N
6493,위험/NNG;벗어나/VV,0.415343571248,N
6494,리스크온/NNG,0.409798712538,N
6495,운수/NNG,0.594114690405,N
6496,이루어짐/VV,0.411507546522,N
6497,대출/NNG;연체율/NNG;하락/NNG,0.414476367764,N
6498,전매/NNG;제한/NNG;완화/NNG,0.438286931123,N
6499,음식/NNG,0.369980751142,N
6500,종료/NNG;하락/NNG,0.383681820056,N
6501,대북/NNG,0.387808525681,N
6502,cd/NNG;금리/NNG;경직/NNG,0.335191058579,N
6503,꺼리/VV,0.410635224924,N
6504,동태적대손충당금제도/NNG,0.446852357695,N
6505,cd/NNG;하락/NNG,0.403481141369,N
6506,미분양/NNG;주택/NNG;감소/NNG,0.405748233183,N
6507,대출/NNG;금리/NNG;상승/NNG;오르/VV,0.412357919081,N
6508,위험가중치/NNG,0.442601217411,N
6509,예상/NNG;대내외/NNG;불확실성/NNG,0.392950890971,N
6510,바젤은행감독위원회/NNG,0.481459498989,N
6511,정책공/NNG,0.332468834423,N
6512,예상/NNG;성장/NNG;경로/NNG;벗어나/VV,0.380513915425,N
6513,프로그램/NNG,0.386103043223,N
6514,부도/NNG;업체/NNG;감소/NNG,0.408178981182,N
6515,자금/NNG;악화/NNG,0.401167368951,N
6516,가격차별/NNG,0.397528464797,N
6517,국채/NNG;금리/NNG;급등/NNG;상승/NNG,0.386303727924,N
6518,오래/NNG,0.424578453849,N
6519,재간접펀드/NNG,0.362497574533,N
6521,부동산/NNG;주택가격/NNG;하락/NNG;지방/NNG;상승/NNG,0.391601463265,N
6522,국제투자은행/NNG,0.361277125463,N
6523,심리/NNG;안정/NNG,0.380885597701,N
6524,불씨/NNG,0.394389404303,N
6525,다국적기업/NNG,0.425072437259,N
6526,부동산/NNG;경기/NNG;우려/NNG,0.588869527479,N
6527,경제/NNG;지표/NNG;성장/NNG;둔화/NNG,0.389144851521,N
6528,취함/VV,0.371518150153,N
6529,경쟁국/NNG,0.36304989782,N
6530,직접/MAG,0.652188807828,N
6531,설비/NNG;건설/NNG;투자/NNG;증가/NNG,0.418241545266,N
6532,소폭/MAG;흑자/NNG,0.444839008882,N
6533,결제/NNG,0.479136230832,N
6534,가뭄/NNG,0.381720317476,N
6535,북핵/NNG;위험/NNG,0.471573773204,N
6536,금리/NNG;급락/NNG;하락/NNG,0.382475801297,N
6537,유연/NNG,0.3664806011,N
6538,발행/NNG;장기/NNG;금리/NNG;상승/NNG,0.402765490773,N
6539,상승률/NNG;기저효과/NNG,0.33681042594,N
6540,가한/VV,0.493153508959,N
6541,변동성/NNG;성장/NNG,0.719950698315,N
6542,우상/NNG,0.469950544592,N
6543,원화자산/NNG,0.445500429732,N
6544,하락/NNG;우려/NNG,0.40456419512,N
6545,은행/NNG;위험관리/NNG;강화/NNG,0.364973918598,N
6546,금리/NNG;저성장/NNG,0.719098588793,N
6547,저리자금/NNG,0.391217245505,N
6548,공산품/NNG,0.365432030427,N
6549,경제/NNG;성장/NNG;둔화/NNG;우려/NNG;하락/NNG,0.424014780013,N
6550,한시적/VAX,0.379234003152,N
6551,주원인/NNG,0.398788101897,N
6552,경기/NNG;환율/NNG;변동성/NNG;확대/NNG,0.425946284086,N
6553,상회/NNG;증가/NNG,0.38967688739,N
6554,재정정책/NNG;확대/NNG,0.376505100004,N
6555,대손충당금/NNG;적립/NNG;강화/NNG,0.460825029979,N
6556,난달/NNG,0.303036769289,N
6557,섣불/VA,0.398068065386,N
6558,채권시장/NNG;수급/NNG;불안/NNG,0.425197583297,N
6559,금리/NNG;하락/NNG;금리/NNG;인상/NNG,0.409531663887,N
6560,위험/NNG;점차/MAG;완화/NNG,0.421144520217,N
6561,건물/NNG,0.368676805114,N
6562,섣불/VV,0.371231361727,N
6563,일관성/NNG,0.394614248082,N
6564,시발점/NNG,0.443318528282,N
6565,현안/NNG,0.361987058854,N
6567,부동산/NNG;부진/NNG,0.390260074465,N
6568,파동/NNG,0.378414106368,N
6569,꺼린다면/VV,0.458401368904,N
6570,동산담보대출/NNG,0.407558774738,N
6571,대외/NNG;악화/NNG,0.368540929813,N
6572,손상/NNG,0.433381891528,N
6573,근로자수/NNG,0.361388231207,N
6574,가격/NNG;경쟁력/NNG;약화/NNG;우려/NNG,0.444288317139,N
6575,학습효과/NNG,0.429663594896,N
6576,매매이익/NNG,0.408619854714,N
6577,익스포저/NNG,0.521607829949,N
6578,자재/NNG,0.369545307495,N
6579,혁신/NNG,0.422296174785,N
6580,수출/NNG;부진/NNG,0.328950944261,N
6581,투자/NNG;내수/NNG;위축/NNG,0.4328463398,N
6582,둔화/NNG;재고/NNG;증가/NNG,0.436197267674,N
6583,수출/NNG;생산/NNG;증가/NNG,0.371986782342,N
6584,임금/NNG;상승/NNG,0.388077727684,N
6585,겨냥/NNG,0.364044264147,N
6586,가격차/NNG,0.324234705866,N
6587,지연/NNG;효과/NNG,0.424318090085,N
6588,성장/NNG;견인/NNG,0.434302326185,N
6589,채권보증/NNG,0.340537838098,N
6590,구조조정/NNG;촉진/NNG,0.440858560336,N
6591,단시/NNG,0.395241521366,N
6592,대출/NNG;수요/NNG;확대/NNG,0.383053786084,N
6593,오퍼레이션트위스트/NNG,0.393990780093,N
6594,부동산/NNG;경기/NNG;하락/NNG,0.345436602609,N
6595,aa등급/NNG,0.454020647631,N
6596,기연/NNG,0.388426862529,N
6597,외화자금/NNG;시장/NNG;안정/NNG,0.384418597272,N
6598,사회간접자본/NNG,0.438021388009,N
6599,된다든지/VV,0.403837492079,N
6600,지표물/NNG,0.450480339273,N
6601,정책/NNG;효과/NNG;불확실성/NNG,0.449204264101,N
6602,내외/NNG;금리갭/NNG;축소/NNG,0.229325527139,N
6603,곡물/NNG;가격/NNG;강세/NNG,0.418206048647,N
6604,정책/NNG;금융시장/NNG;안정/NNG,0.447134644692,N
6605,대출/NNG;안정/NNG,0.416208142255,N
6606,자금/NNG;조달/NNG;선호/NNG,0.476163748608,N
6607,gni/NNG,0.404780250692,N
6608,주택/NNG;대출/NNG;증가/NNG,0.410380682257,N
6609,디레버리징/NNG;가속/NNG,0.40801337993,N
6610,드리/VV,0.331947537161,N
6611,그룹/NNG,0.336820208786,N
6612,정부보증채/NNG,0.4256772106,N
6613,건설/NNG;투자/NNG;회복/NNG,0.414057466313,N
6614,취해졌/VV,0.324717546493,N
6615,가변예치의무제도/NNG,0.463522793873,N
6616,위기/NNG;벗어나/VV,0.447493583487,N
6617,화두/NNG,0.407374652149,N
6618,단정/NNG,0.389598162109,N
6619,법제/NNG,0.390725785544,N
6620,국극/NNG,0.428886542972,N
6621,완화/NNG;양호/NNG,0.398417563419,N
6622,하락/NNG;마이너스/NNG,0.744153602357,N
6624,둔감/NNG,0.394468123795,N
6626,한정/NNG,0.316778181025,N
6627,설비/NNG,0.703599917735,N
6628,민간/NNG;소비/NNG;증가/NNG,0.384382778893,N
6629,병존/NNG,0.355507097468,N
6630,여론조사/NNG,0.414260105007,N
6631,베팅/NNG,0.363399640688,N
6632,문제삼/VV,0.433366562938,N
6633,투자심리/NNG;안정/NNG,0.422532186,N
6634,연착륙/NNG,0.636872213327,N
6635,원활/NNG,0.694127507493,N
6636,눌리/VV,0.508901287067,N
6637,당분간/MAG;위험/NNG,0.476393914489,N
6638,공개시장조작/NNG,0.338084793015,N
6639,신용위험/NNG;완화/NNG,0.380894910107,N
6640,수기/NNG,0.359364757301,N
6641,차입/NNG;부담/NNG,0.359849273873,N
6642,보정/NNG,0.409752423691,N
6643,물가/NNG;상승/NNG;금리/NNG;상승/NNG;압력/NNG,0.467659955435,N
6644,수출/NNG;경쟁력/NNG;확보/NNG,0.495344418974,N
6645,중신/NNG,0.419390327717,N
6646,가격전가/NNG,0.389009319608,N
6647,환보/NNG,0.403190504463,N
6648,리츠/NNG,0.421167688708,N
6649,금상/NNG,0.409105204834,N
6651,기여도/NNG,0.445646385887,N
6652,정리기/NNG,0.447771899166,N
6653,편승/NNG,0.368593066006,N
6654,통화/NNG;공급/NNG;증가/NNG,0.391189527429,N
6655,주택매매시장/NNG,0.368602946643,N
6656,견인/NNG,0.589921550535,N
6657,세계/NNG;경제/NNG;회복/NNG,0.417949453169,N
6658,우려/NNG;유가/NNG;급등/NNG,0.405803758405,N
6659,패러다임/NNG,0.428680324618,N
6660,정책/NNG;강화/NNG,0.420670752923,N
6661,주택시장/NNG;부정적/VAX,0.435243885945,N
6662,서로/MAG,0.436391763355,N
6663,소규모/NNG,0.34183413074,N
6664,원자재/NNG;수입/NNG;감소/NNG,0.438025391102,N
6665,전망/NNG;최악/NNG,0.443126345116,N
6666,종전/NNG,0.543908744796,N
6667,신용/NNG;회복/NNG,0.431884346303,N
6668,대출자산/NNG,0.418629591411,N
6669,회복/NNG;탄력/NNG;약화/NNG,0.403468154125,N
6670,사내유보금/NNG,0.39064445398,N
6671,cd/NNG;상승/NNG,0.378593549861,N
6672,제치/NNG,0.383364772274,N
6673,분석/NNG,0.672797252637,N
6674,조정/NNG,0.70429594711,N
6675,부딪히/VV,0.395429985062,N
6676,전망/NNG;부진/NNG,0.420082116408,N
6677,아직/MAG;불확실성/NNG,0.427060198404,N
6678,원안/NNG,0.38167614728,N
6679,국제/NNG;원자재/NNG;가격/NNG;하향/NNG;안정/NNG,0.389786171,N
6680,루어/NNG,0.399781309869,N
6681,가칭/NNG,0.412906530757,N
6682,호조/NNG;경기/NNG;회복/NNG,0.380133024918,N
6683,gdp/NNG;성장률/NNG;하향/NNG,0.406021007447,N
6684,환율효과/NNG,0.387101844442,N
6685,세계/NNG;경제/NNG;성장률/NNG;전망/NNG;하향/NNG,0.394164812299,N
6686,기대/NNG;지정학/NNG;위험/NNG,0.326872194208,N
6687,유보/NNG,0.400226908043,N
6688,변동성/NNG;상승/NNG;위험/NNG,0.442316154801,N
6689,상순/NNG,0.333630348858,N
6690,근로자/NNG,0.311382817365,N
6691,지정학/NNG;위험/NNG;상승/NNG,0.330325881955,N
6692,하락/NNG;주춤/NNG,0.358200643592,N
6693,순매수세/NNG,0.351876693653,N
6694,구조조정/NNG;지연/NNG,0.341208502784,N
6695,주식형/NNG,0.367554688745,N
6696,취약계층/NNG,0.586534473945,N
6697,경기/NNG;강하/VA;회복/NNG,0.386497178172,N
6698,제조업/NNG;수주/NNG;감소/NNG,0.433350672257,N
6699,원유/NNG;재고/NNG;감소/NNG;상승/NNG,0.427512167406,N
6700,견제/NNG,0.147511476406,N
6701,창출력/NNG,0.375598506605,N
6702,경기/NNG;선행/NNG;지수/NNG;플러스/NNG,0.39191742617,N
6703,호조/NNG;흑자/NNG,0.40968690512,N
6704,지원/NNG,0.568408945998,N
6705,내보낼/VV,0.448693828508,N
6706,개선/NNG;미약/NNG,0.428910712957,N
6707,소비/NNG;호전/NNG,0.685570317794,N
6708,간접규제/NNG,0.405538004108,N
6709,잉여/NNG;유동성/NNG;증가/NNG,0.437903806722,N
6710,의사록/NNG,0.38827781794,N
6711,생산/NNG;소폭/MAG;감소/NNG,0.423323263985,N
6713,인플레이션/NNG;상향/NNG,0.40440460761,N
6714,부진/NNG;부담/NNG,0.480639887962,N
6715,유관/NNG,0.414400915744,N
6716,전망/NNG;불확실성/NNG,0.275078484489,N
6717,호황국면/NNG,0.418486745668,N
6718,종업원/NNG,0.362585460865,N
6719,궤도/NNG,0.357505357922,N
6720,신용위험/NNG;해소/NNG,0.405672919156,N
6721,저축률/NNG;증가/NNG,0.381457129722,N
6722,기화/NNG,0.33549065129,N
6723,재발/NNG,0.394210311652,N
6724,진이/XSV,0.535003922583,N
6725,달치/NNG,0.398657491128,N
6726,가격/NNG;하락/NNG;불안/NNG,0.75221872301,N
6727,예정액/NNG,0.422923507876,N
6728,부도율/NNG;증가/NNG,0.441824917745,N
6729,가수급/NNG,0.37521573661,N
6730,부동산/NNG;경기/NNG;침체/NNG;부실/NNG,0.472654007519,N
6731,상되/VA,0.347008090961,N
6732,경제/NNG;완만/NNG;회복/NNG,0.31731912378,N
6733,대출/NNG;스프레드/NNG;상승/NNG,0.433406878646,N
6735,선진국/NNG;금융/NNG;완화/NNG,0.396460289293,N
6736,인플레이션/NNG;우려/NNG;확대/NNG,0.40478536749,N
6737,성장/NNG;둔화/NNG,0.367951212301,N
6738,쓰이/VV,0.420880530318,N
6739,페그/NNG,0.467744828308,N
6740,콜자금/NNG,0.407661227414,N
6741,안정/NNG;자금/NNG;확보/NNG,0.403789616435,N
6742,債權/NNG,0.388799734589,N
6744,고용자수/NNG;증가/NNG;둔화/NNG,0.43850250533,N
6745,수요/NNG;감소/NNG,0.437377706569,N
6746,개념/NNG,0.357694757465,N
6747,대응책/NNG,0.48042183337,N
6748,대처/MAG,0.429471766684,N
6749,활성/NNG,0.379112210445,N
6750,연체율/NNG,0.597777648546,N
6751,긴밀/NNG,0.360276568832,N
6752,통화정책/NNG;유효/NNG;제약/NNG,0.39320533434,N
6753,고차원/NNG,0.425398998348,N
6754,환부/NNG,0.417103486802,N
6755,물가/NNG;상승/NNG;우려/NNG,0.390330363726,N
6756,요한다고/VV,0.431147922138,N
6758,향성/NNG,0.401400797148,N
6759,부진/NNG;벗어나/VV,0.399215433981,N
6760,수출/NNG;흑자/NNG,0.424953518136,N
6761,신속/NNG,0.388455886354,N
6762,거래자/NNG,0.360973208954,N
6764,요금/NNG;하락/NNG,0.353503969388,N
6765,금리/NNG;인하/NNG;급락/NNG,0.391882447424,N
6766,불안/NNG;완화/NNG,0.379882522425,N
6768,동산/NNG,0.359679192325,N
6769,석시/NNG,0.423442783249,N
6770,경기/NNG;예상/NNG;부진/NNG,0.378133661447,N
